Id,Geography,MedianIncome
0500000US36083,"Rensselaer County, New York",63166
0500000US36085,"Richmond County, New York",76244
0500000US36087,"Rockland County, New York",88571
0500000US36089,"St. Lawrence County, New York",48330
0500000US36091,"Saratoga County, New York",77548
0500000US36093,"Schenectady County, New York",61315
0500000US36095,"Schoharie County, New York",51842
0500000US36097,"Schuyler County, New York",47810
0500000US36099,"Seneca County, New York",51601
0500000US36101,"Steuben County, New York",50157
0500000US36103,"Suffolk County, New York",92838
0500000US36105,"Sullivan County, New York",53877
0500000US36107,"Tioga County, New York",57153
0500000US36109,"Tompkins County, New York",56200
0500000US36111,"Ulster County, New York",61652
0500000US36113,"Warren County, New York",60222
0500000US36115,"Washington County, New York",52527
0500000US36117,"Wayne County, New York",53693
0500000US36119,"Westchester County, New York",89968
0500000US36121,"Wyoming County, New York",55459
0500000US36123,"Yates County, New York",51758
0500000US37001,"Alamance County, North Carolina",44281
0500000US37003,"Alexander County, North Carolina",44523
0500000US37005,"Alleghany County, North Carolina",38944
0500000US37007,"Anson County, North Carolina",38123
0500000US37009,"Ashe County, North Carolina",40293
0500000US37011,"Avery County, North Carolina",37109
0500000US37013,"Beaufort County, North Carolina",41101
0500000US37015,"Bertie County, North Carolina",31287
0500000US37017,"Bladen County, North Carolina",32396
0500000US37019,"Brunswick County, North Carolina",51164
0500000US37021,"Buncombe County, North Carolina",48464
0500000US37023,"Burke County, North Carolina",40854
0500000US37025,"Cabarrus County, North Carolina",60716
0500000US37027,"Caldwell County, North Carolina",40735
0500000US37029,"Camden County, North Carolina",68327
0500000US37031,"Carteret County, North Carolina",51584
0500000US37033,"Caswell County, North Carolina",39428
0500000US37035,"Catawba County, North Carolina",48649
0500000US37037,"Chatham County, North Carolina",59684
0500000US37039,"Cherokee County, North Carolina",38115
0500000US37041,"Chowan County, North Carolina",41979
0500000US37043,"Clay County, North Carolina",37070
0500000US37045,"Cleveland County, North Carolina",40002
0500000US37047,"Columbus County, North Carolina",36261
0500000US37049,"Craven County, North Carolina",49391
0500000US37051,"Cumberland County, North Carolina",44737
0500000US37053,"Currituck County, North Carolina",65758
0500000US37055,"Dare County, North Carolina",55640
0500000US37057,"Davidson County, North Carolina",45806
0500000US37059,"Davie County, North Carolina",53493
0500000US37061,"Duplin County, North Carolina",36679
0500000US37063,"Durham County, North Carolina",56393
0500000US37065,"Edgecombe County, North Carolina",32929
0500000US37067,"Forsyth County, North Carolina",48369
0500000US37069,"Franklin County, North Carolina",48344
0500000US37071,"Gaston County, North Carolina",46626
0500000US37073,"Gates County, North Carolina",52481
0500000US37075,"Graham County, North Carolina",36030
0500000US37077,"Granville County, North Carolina",52089
0500000US37079,"Greene County, North Carolina",36989
0500000US37081,"Guilford County, North Carolina",49253
0500000US37083,"Halifax County, North Carolina",33573
0500000US37085,"Harnett County, North Carolina",50323
0500000US37087,"Haywood County, North Carolina",45538
0500000US37089,"Henderson County, North Carolina",50454
0500000US37091,"Hertford County, North Carolina",35806
0500000US37093,"Hoke County, North Carolina",45713
0500000US37095,"Hyde County, North Carolina",40532
0500000US37097,"Iredell County, North Carolina",55957
0500000US37099,"Jackson County, North Carolina",45078
0500000US37101,"Johnston County, North Carolina",54610
0500000US37103,"Jones County, North Carolina",37256
0500000US37105,"Lee County, North Carolina",49272
0500000US37107,"Lenoir County, North Carolina",37515
0500000US37109,"Lincoln County, North Carolina",50782
0500000US37111,"McDowell County, North Carolina",38776
0500000US37113,"Macon County, North Carolina",40659
0500000US37115,"Madison County, North Carolina",40563
0500000US37117,"Martin County, North Carolina",35969
0500000US37119,"Mecklenburg County, North Carolina",61695
0500000US37121,"Mitchell County, North Carolina",42534
0500000US37123,"Montgomery County, North Carolina",38254
0500000US37125,"Moore County, North Carolina",54468
0500000US37127,"Nash County, North Carolina",46187
0500000US37129,"New Hanover County, North Carolina",51457
0500000US37131,"Northampton County, North Carolina",33508
0500000US37133,"Onslow County, North Carolina",48162
0500000US37135,"Orange County, North Carolina",65522
0500000US37137,"Pamlico County, North Carolina",45211
0500000US37139,"Pasquotank County, North Carolina",47264
0500000US37141,"Pender County, North Carolina",49357
0500000US37143,"Perquimans County, North Carolina",44039
0500000US37145,"Person County, North Carolina",44921
0500000US37147,"Pitt County, North Carolina",43526
0500000US37149,"Polk County, North Carolina",48412
0500000US37151,"Randolph County, North Carolina",43598
0500000US37153,"Richmond County, North Carolina",33607
0500000US37155,"Robeson County, North Carolina",32407
0500000US37157,"Rockingham County, North Carolina",41700
0500000US37159,"Rowan County, North Carolina",46978
0500000US37161,"Rutherford County, North Carolina",38573
0500000US37163,"Sampson County, North Carolina",37765
0500000US37165,"Scotland County, North Carolina",32739
0500000US37167,"Stanly County, North Carolina",46017
0500000US37169,"Stokes County, North Carolina",44490
0500000US37171,"Surry County, North Carolina",39071
0500000US37173,"Swain County, North Carolina",35271
0500000US37175,"Transylvania County, North Carolina",44559
0500000US37177,"Tyrrell County, North Carolina",32411
0500000US37179,"Union County, North Carolina",70858
0500000US37181,"Vance County, North Carolina",35246
0500000US37183,"Wake County, North Carolina",73577
0500000US37185,"Warren County, North Carolina",35443
0500000US37187,"Washington County, North Carolina",34557
0500000US37189,"Watauga County, North Carolina",41541
0500000US37191,"Wayne County, North Carolina",41766
0500000US37193,"Wilkes County, North Carolina",37173
0500000US37195,"Wilson County, North Carolina",42095
0500000US37197,"Yadkin County, North Carolina",41126
0500000US37199,"Yancey County, North Carolina",37610
0500000US38001,"Adams County, North Dakota",54700
0500000US38003,"Barnes County, North Dakota",56237
0500000US38005,"Benson County, North Dakota",44500
0500000US38007,"Billings County, North Dakota",91518
0500000US38009,"Bottineau County, North Dakota",58767
0500000US38011,"Bowman County, North Dakota",65435
0500000US38013,"Burke County, North Dakota",71667
0500000US38015,"Burleigh County, North Dakota",67308
0500000US38017,"Cass County, North Dakota",58026
0500000US38019,"Cavalier County, North Dakota",65505
0500000US38021,"Dickey County, North Dakota",58357
0500000US38023,"Divide County, North Dakota",54223
0500000US38025,"Dunn County, North Dakota",68594
0500000US38027,"Eddy County, North Dakota",55294
0500000US38029,"Emmons County, North Dakota",46581
0500000US38031,"Foster County, North Dakota",59500
0500000US38033,"Golden Valley County, North Dakota",44018
0500000US38035,"Grand Forks County, North Dakota",51410
0500000US38037,"Grant County, North Dakota",50875
0500000US38039,"Griggs County, North Dakota",50272
0500000US38041,"Hettinger County, North Dakota",56118
0500000US38043,"Kidder County, North Dakota",60225
0500000US38045,"LaMoure County, North Dakota",57463
0500000US38047,"Logan County, North Dakota",57379
0500000US38049,"McHenry County, North Dakota",61788
0500000US38051,"McIntosh County, North Dakota",46012
0500000US38053,"McKenzie County, North Dakota",79316
0500000US38055,"McLean County, North Dakota",63926
0500000US38057,"Mercer County, North Dakota",80337
0500000US38059,"Morton County, North Dakota",65385
0500000US38061,"Mountrail County, North Dakota",69622
0500000US38063,"Nelson County, North Dakota",52417
0500000US38065,"Oliver County, North Dakota",71500
0500000US38067,"Pembina County, North Dakota",61393
0500000US38069,"Pierce County, North Dakota",45996
0500000US38071,"Ramsey County, North Dakota",55927
0500000US38073,"Ransom County, North Dakota",62524
0500000US38075,"Renville County, North Dakota",66023
0500000US38077,"Richland County, North Dakota",60551
0500000US38079,"Rolette County, North Dakota",36170
0500000US38081,"Sargent County, North Dakota",60824
0500000US38083,"Sheridan County, North Dakota",49750
0500000US38085,"Sioux County, North Dakota",40795
0500000US38087,"Slope County, North Dakota",61250
0500000US38089,"Stark County, North Dakota",77328
0500000US38091,"Steele County, North Dakota",65437
0500000US38093,"Stutsman County, North Dakota",56088
0500000US38095,"Towner County, North Dakota",54625
0500000US38097,"Traill County, North Dakota",60952
0500000US38099,"Walsh County, North Dakota",50781
0500000US38101,"Ward County, North Dakota",64159
0500000US38103,"Wells County, North Dakota",54464
0500000US38105,"Williams County, North Dakota",89874
0500000US39001,"Adams County, Ohio",36320
0500000US39003,"Allen County, Ohio",47905
0500000US39005,"Ashland County, Ohio",50893
0500000US39007,"Ashtabula County, Ohio",43017
0500000US39009,"Athens County, Ohio",37191
0500000US39011,"Auglaize County, Ohio",59516
0500000US39013,"Belmont County, Ohio",46484
0500000US39015,"Brown County, Ohio",49188
0500000US39017,"Butler County, Ohio",62188
0500000US39019,"Carroll County, Ohio",51748
0500000US39021,"Champaign County, Ohio",54495
0500000US39023,"Clark County, Ohio",46275
0500000US39025,"Clermont County, Ohio",64183
0500000US39027,"Clinton County, Ohio",49997
0500000US39029,"Columbiana County, Ohio",45498
0500000US39031,"Coshocton County, Ohio",43251
0500000US39033,"Crawford County, Ohio",41726
0500000US39035,"Cuyahoga County, Ohio",46720
0500000US39037,"Darke County, Ohio",50064
0500000US39039,"Defiance County, Ohio",55295
0500000US39041,"Delaware County, Ohio",100229
0500000US39043,"Erie County, Ohio",51033
0500000US39045,"Fairfield County, Ohio",63424
0500000US39047,"Fayette County, Ohio",44289
0500000US39049,"Franklin County, Ohio",56319
0500000US39051,"Fulton County, Ohio",57774
0500000US39053,"Gallia County, Ohio",42002
0500000US39055,"Geauga County, Ohio",77104
0500000US39057,"Greene County, Ohio",65032
0500000US39059,"Guernsey County, Ohio",42744
0500000US39061,"Hamilton County, Ohio",52389
0500000US39063,"Hancock County, Ohio",52831
0500000US39065,"Hardin County, Ohio",46404
0500000US39067,"Harrison County, Ohio",46223
0500000US39069,"Henry County, Ohio",58070
0500000US39071,"Highland County, Ohio",42333
0500000US39073,"Hocking County, Ohio",48073
0500000US39075,"Holmes County, Ohio",58728
0500000US39077,"Huron County, Ohio",49710
0500000US39079,"Jackson County, Ohio",43397
0500000US39081,"Jefferson County, Ohio",43161
0500000US39083,"Knox County, Ohio",51211
0500000US39085,"Lake County, Ohio",61137
0500000US39087,"Lawrence County, Ohio",45466
0500000US39089,"Licking County, Ohio",59747
0500000US39091,"Logan County, Ohio",53051
0500000US39093,"Lorain County, Ohio",54987
0500000US39095,"Lucas County, Ohio",44820
0500000US39097,"Madison County, Ohio",62897
0500000US39099,"Mahoning County, Ohio",43251
0500000US39101,"Marion County, Ohio",44708
0500000US39103,"Medina County, Ohio",71595
0500000US39105,"Meigs County, Ohio",42105
0500000US39107,"Mercer County, Ohio",57052
0500000US39109,"Miami County, Ohio",54568
0500000US39111,"Monroe County, Ohio",43299
0500000US39113,"Montgomery County, Ohio",47045
0500000US39115,"Morgan County, Ohio",40276
0500000US39117,"Morrow County, Ohio",52767
0500000US39119,"Muskingum County, Ohio",43325
0500000US39121,"Noble County, Ohio",42171
0500000US39123,"Ottawa County, Ohio",56193
0500000US39125,"Paulding County, Ohio",49866
0500000US39127,"Perry County, Ohio",46477
0500000US39129,"Pickaway County, Ohio",60314
0500000US39131,"Pike County, Ohio",43562
0500000US39133,"Portage County, Ohio",53816
0500000US39135,"Preble County, Ohio",52661
0500000US39137,"Putnam County, Ohio",61161
0500000US39139,"Richland County, Ohio",44138
0500000US39141,"Ross County, Ohio",45792
0500000US39143,"Sandusky County, Ohio",50370
0500000US39145,"Scioto County, Ohio",38978
0500000US39147,"Seneca County, Ohio",49153
0500000US39149,"Shelby County, Ohio",57673
0500000US39151,"Stark County, Ohio",50117
0500000US39153,"Summit County, Ohio",53291
0500000US39155,"Trumbull County, Ohio",45380
0500000US39157,"Tuscarawas County, Ohio",49460
0500000US39159,"Union County, Ohio",78848
0500000US39161,"Van Wert County, Ohio",50974
0500000US39163,"Vinton County, Ohio",41541
0500000US39165,"Warren County, Ohio",79397
0500000US39167,"Washington County, Ohio",46021
0500000US39169,"Wayne County, Ohio",54037
0500000US39171,"Williams County, Ohio",47593
0500000US39173,"Wood County, Ohio",58033
0500000US39175,"Wyandot County, Ohio",49767
0500000US40001,"Adair County, Oklahoma",33366
0500000US40003,"Alfalfa County, Oklahoma",57432
0500000US40005,"Atoka County, Oklahoma",37106
0500000US40007,"Beaver County, Oklahoma",52571
0500000US40009,"Beckham County, Oklahoma",49625
0500000US40011,"Blaine County, Oklahoma",46362
0500000US40013,"Bryan County, Oklahoma",41197
0500000US40015,"Caddo County, Oklahoma",41626
0500000US40017,"Canadian County, Oklahoma",69220
0500000US40019,"Carter County, Oklahoma",47754
0500000US40021,"Cherokee County, Oklahoma",39187
0500000US40023,"Choctaw County, Oklahoma",30298
0500000US40025,"Cimarron County, Oklahoma",44667
0500000US40027,"Cleveland County, Oklahoma",60632
0500000US40029,"Coal County, Oklahoma",39931
0500000US40031,"Comanche County, Oklahoma",49569
0500000US40033,"Cotton County, Oklahoma",49962
0500000US40035,"Craig County, Oklahoma",40465
0500000US40037,"Creek County, Oklahoma",47147
0500000US40039,"Custer County, Oklahoma",48520
0500000US40041,"Delaware County, Oklahoma",38234
0500000US40043,"Dewey County, Oklahoma",52930
0500000US40045,"Ellis County, Oklahoma",50594
0500000US40047,"Garfield County, Oklahoma",50724
0500000US40049,"Garvin County, Oklahoma",42567
0500000US40051,"Grady County, Oklahoma",55527
0500000US40053,"Grant County, Oklahoma",54460
0500000US40055,"Greer County, Oklahoma",35898
0500000US40057,"Harmon County, Oklahoma",38264
0500000US40059,"Harper County, Oklahoma",46915
0500000US40061,"Haskell County, Oklahoma",38017
0500000US40063,"Hughes County, Oklahoma",38425
0500000US40065,"Jackson County, Oklahoma",45189
0500000US40067,"Jefferson County, Oklahoma",35933
0500000US40069,"Johnston County, Oklahoma",38636
0500000US40071,"Kay County, Oklahoma",44067
0500000US40073,"Kingfisher County, Oklahoma",62829
0500000US40075,"Kiowa County, Oklahoma",38191
0500000US40077,"Latimer County, Oklahoma",40539
0500000US40079,"Le Flore County, Oklahoma",39253
0500000US40081,"Lincoln County, Oklahoma",47539
0500000US40083,"Logan County, Oklahoma",59133
0500000US40085,"Love County, Oklahoma",49409
0500000US40087,"McClain County, Oklahoma",62081
0500000US40089,"McCurtain County, Oklahoma",34250
0500000US40091,"McIntosh County, Oklahoma",38163
0500000US40093,"Major County, Oklahoma",52056
0500000US40095,"Marshall County, Oklahoma",45671
0500000US40097,"Mayes County, Oklahoma",45302
0500000US40099,"Murray County, Oklahoma",51844
0500000US40101,"Muskogee County, Oklahoma",41329
0500000US40103,"Noble County, Oklahoma",52372
0500000US40105,"Nowata County, Oklahoma",41282
0500000US40107,"Okfuskee County, Oklahoma",38346
0500000US40109,"Oklahoma County, Oklahoma",50762
0500000US40111,"Okmulgee County, Oklahoma",39567
0500000US40113,"Osage County, Oklahoma",47683
0500000US40115,"Ottawa County, Oklahoma",38472
0500000US40117,"Pawnee County, Oklahoma",46460
0500000US40119,"Payne County, Oklahoma",39149
0500000US40121,"Pittsburg County, Oklahoma",44941
0500000US40123,"Pontotoc County, Oklahoma",46689
0500000US40125,"Pottawatomie County, Oklahoma",46159
0500000US40127,"Pushmataha County, Oklahoma",35414
0500000US40129,"Roger Mills County, Oklahoma",51286
0500000US40131,"Rogers County, Oklahoma",61320
0500000US40133,"Seminole County, Oklahoma",37741
0500000US40135,"Sequoyah County, Oklahoma",37455
0500000US40137,"Stephens County, Oklahoma",44805
0500000US40139,"Texas County, Oklahoma",49469
0500000US40141,"Tillman County, Oklahoma",40728
0500000US40143,"Tulsa County, Oklahoma",52017
0500000US40145,"Wagoner County, Oklahoma",59210
0500000US40147,"Washington County, Oklahoma",50388
0500000US40149,"Washita County, Oklahoma",51909
0500000US40151,"Woods County, Oklahoma",57097
0500000US40153,"Woodward County, Oklahoma",57602
0500000US41001,"Baker County, Oregon",43765
0500000US41003,"Benton County, Oregon",54682
0500000US41005,"Clackamas County, Oregon",72408
0500000US41007,"Clatsop County, Oregon",49828
0500000US41009,"Columbia County, Oregon",57449
0500000US41011,"Coos County, Oregon",40848
0500000US41013,"Crook County, Oregon",41777
0500000US41015,"Curry County, Oregon",42519
0500000US41017,"Deschutes County, Oregon",59152
0500000US41019,"Douglas County, Oregon",44023
0500000US41021,"Gilliam County, Oregon",39831
0500000US41023,"Grant County, Oregon",44826
0500000US41025,"Harney County, Oregon",39504
0500000US41027,"Hood River County, Oregon",57269
0500000US41029,"Jackson County, Oregon",48688
0500000US41031,"Jefferson County, Oregon",48464
0500000US41033,"Josephine County, Oregon",40705
0500000US41035,"Klamath County, Oregon",42531
0500000US41037,"Lake County, Oregon",32769
0500000US41039,"Lane County, Oregon",47710
0500000US41041,"Lincoln County, Oregon",43291
0500000US41043,"Linn County, Oregon",49515
0500000US41045,"Malheur County, Oregon",37112
0500000US41047,"Marion County, Oregon",53828
0500000US41049,"Morrow County, Oregon",54386
0500000US41051,"Multnomah County, Oregon",60369
0500000US41053,"Polk County, Oregon",56032
0500000US41055,"Sherman County, Oregon",42074
0500000US41057,"Tillamook County, Oregon",45061
0500000US41059,"Umatilla County, Oregon",50071
0500000US41061,"Union County, Oregon",46228
0500000US41063,"Wallowa County, Oregon",44877
0500000US41065,"Wasco County, Oregon",48510
0500000US41067,"Washington County, Oregon",74033
0500000US41069,"Wheeler County, Oregon",33563
0500000US41071,"Yamhill County, Oregon",58392
0500000US42001,"Adams County, Pennsylvania",62661
0500000US42003,"Allegheny County, Pennsylvania",56333
0500000US42005,"Armstrong County, Pennsylvania",47527
0500000US42007,"Beaver County, Pennsylvania",53981
0500000US42009,"Bedford County, Pennsylvania",48703
0500000US42011,"Berks County, Pennsylvania",59580
0500000US42013,"Blair County, Pennsylvania",45664
0500000US42015,"Bradford County, Pennsylvania",50900
0500000US42017,"Bucks County, Pennsylvania",82031
0500000US42019,"Butler County, Pennsylvania",66037
0500000US42021,"Cambria County, Pennsylvania",44943
0500000US42023,"Cameron County, Pennsylvania",40402
0500000US42025,"Carbon County, Pennsylvania",51236
0500000US42027,"Centre County, Pennsylvania",56466
0500000US42029,"Chester County, Pennsylvania",92417
0500000US42031,"Clarion County, Pennsylvania",44373
0500000US42033,"Clearfield County, Pennsylvania",45188
0500000US42035,"Clinton County, Pennsylvania",47990
0500000US42037,"Columbia County, Pennsylvania",48395
0500000US42039,"Crawford County, Pennsylvania",47179
0500000US42041,"Cumberland County, Pennsylvania",65544
0500000US42043,"Dauphin County, Pennsylvania",57071
0500000US42045,"Delaware County, Pennsylvania",69839
0500000US42047,"Elk County, Pennsylvania",49876
0500000US42049,"Erie County, Pennsylvania",48192
0500000US42051,"Fayette County, Pennsylvania",41632
0500000US42053,"Forest County, Pennsylvania",37106
0500000US42055,"Franklin County, Pennsylvania",58267
0500000US42057,"Fulton County, Pennsylvania",50007
0500000US42059,"Greene County, Pennsylvania",50972
0500000US42061,"Huntingdon County, Pennsylvania",46765
0500000US42063,"Indiana County, Pennsylvania",46306
0500000US42065,"Jefferson County, Pennsylvania",45342
0500000US42067,"Juniata County, Pennsylvania",50571
0500000US42069,"Lackawanna County, Pennsylvania",48380
0500000US42071,"Lancaster County, Pennsylvania",61492
0500000US42073,"Lawrence County, Pennsylvania",47188
0500000US42075,"Lebanon County, Pennsylvania",57698
0500000US42077,"Lehigh County, Pennsylvania",60116
0500000US42079,"Luzerne County, Pennsylvania",49290
0500000US42081,"Lycoming County, Pennsylvania",50634
0500000US42083,"McKean County, Pennsylvania",45866
0500000US42085,"Mercer County, Pennsylvania",47340
0500000US42087,"Mifflin County, Pennsylvania",46286
0500000US42089,"Monroe County, Pennsylvania",61430
0500000US42091,"Montgomery County, Pennsylvania",84791
0500000US42093,"Montour County, Pennsylvania",56250
0500000US42095,"Northampton County, Pennsylvania",65390
0500000US42097,"Northumberland County, Pennsylvania",44534
0500000US42099,"Perry County, Pennsylvania",60847
0500000US42101,"Philadelphia County, Pennsylvania",40649
0500000US42103,"Pike County, Pennsylvania",63417
0500000US42105,"Potter County, Pennsylvania",41406
0500000US42107,"Schuylkill County, Pennsylvania",47642
0500000US42109,"Snyder County, Pennsylvania",54182
0500000US42111,"Somerset County, Pennsylvania",46132
0500000US42113,"Sullivan County, Pennsylvania",45519
0500000US42115,"Susquehanna County, Pennsylvania",52014
0500000US42117,"Tioga County, Pennsylvania",50017
0500000US42119,"Union County, Pennsylvania",53768
0500000US42121,"Venango County, Pennsylvania",46487
0500000US42123,"Warren County, Pennsylvania",45781
0500000US42125,"Washington County, Pennsylvania",59309
0500000US42127,"Wayne County, Pennsylvania",52161
0500000US42129,"Westmoreland County, Pennsylvania",56702
0500000US42131,"Wyoming County, Pennsylvania",55965
0500000US42133,"York County, Pennsylvania",61707
0500000US44001,"Bristol County, Rhode Island",74630
0500000US44003,"Kent County, Rhode Island",69047
0500000US44005,"Newport County, Rhode Island",75463
0500000US44007,"Providence County, Rhode Island",52530
0500000US44009,"Washington County, Rhode Island",77862
0500000US45001,"Abbeville County, South Carolina",35254
0500000US45003,"Aiken County, South Carolina",47713
0500000US45005,"Allendale County, South Carolina",23331
0500000US45007,"Anderson County, South Carolina",45551
0500000US45009,"Bamberg County, South Carolina",32330
0500000US45011,"Barnwell County, South Carolina",34035
0500000US45013,"Beaufort County, South Carolina",60603
0500000US45015,"Berkeley County, South Carolina",56697
0500000US45017,"Calhoun County, South Carolina",44010
0500000US45019,"Charleston County, South Carolina",57882
0500000US45021,"Cherokee County, South Carolina",35286
0500000US45023,"Chester County, South Carolina",37421
0500000US45025,"Chesterfield County, South Carolina",38469
0500000US45027,"Clarendon County, South Carolina",35838
0500000US45029,"Colleton County, South Carolina",34996
0500000US45031,"Darlington County, South Carolina",36217
0500000US45033,"Dillon County, South Carolina",30866
0500000US45035,"Dorchester County, South Carolina",58685
0500000US45037,"Edgefield County, South Carolina",47500
0500000US45039,"Fairfield County, South Carolina",35551
0500000US45041,"Florence County, South Carolina",43310
0500000US45043,"Georgetown County, South Carolina",46967
0500000US45045,"Greenville County, South Carolina",53739
0500000US45047,"Greenwood County, South Carolina",39196
0500000US45049,"Hampton County, South Carolina",32147
0500000US45051,"Horry County, South Carolina",46475
0500000US45053,"Jasper County, South Carolina",39740
0500000US45055,"Kershaw County, South Carolina",46565
0500000US45057,"Lancaster County, South Carolina",50557
0500000US45059,"Laurens County, South Carolina",40580
0500000US45061,"Lee County, South Carolina",31963
0500000US45063,"Lexington County, South Carolina",57482
0500000US45065,"McCormick County, South Carolina",40622
0500000US45067,"Marion County, South Carolina",31129
0500000US45069,"Marlboro County, South Carolina",33921
0500000US45071,"Newberry County, South Carolina",39600
0500000US45073,"Oconee County, South Carolina",43978
0500000US45075,"Orangeburg County, South Carolina",34943
0500000US45077,"Pickens County, South Carolina",45332
0500000US45079,"Richland County, South Carolina",52082
0500000US45081,"Saluda County, South Carolina",41885
0500000US45083,"Spartanburg County, South Carolina",47575
0500000US45085,"Sumter County, South Carolina",41946
0500000US45087,"Union County, South Carolina",37493
0500000US45089,"Williamsburg County, South Carolina",30976
0500000US45091,"York County, South Carolina",59394
0500000US46003,"Aurora County, South Dakota",57257
0500000US46005,"Beadle County, South Dakota",48995
0500000US46007,"Bennett County, South Dakota",45725
0500000US46009,"Bon Homme County, South Dakota",52923
0500000US46011,"Brookings County, South Dakota",53473
0500000US46013,"Brown County, South Dakota",53807
0500000US46015,"Brule County, South Dakota",50870
0500000US46017,"Buffalo County, South Dakota",30500
0500000US46019,"Butte County, South Dakota",44786
0500000US46021,"Campbell County, South Dakota",51548
0500000US46023,"Charles Mix County, South Dakota",44104
0500000US46025,"Clark County, South Dakota",47500
0500000US46027,"Clay County, South Dakota",41773
0500000US46029,"Codington County, South Dakota",52025
0500000US46031,"Corson County, South Dakota",32260
0500000US46033,"Custer County, South Dakota",56449
0500000US46035,"Davison County, South Dakota",48665
0500000US46037,"Day County, South Dakota",43902
0500000US46039,"Deuel County, South Dakota",57969
0500000US46041,"Dewey County, South Dakota",41190
0500000US46043,"Douglas County, South Dakota",52543
0500000US46045,"Edmunds County, South Dakota",65380
0500000US46047,"Fall River County, South Dakota",48862
0500000US46049,"Faulk County, South Dakota",46750
0500000US46051,"Grant County, South Dakota",56276
0500000US46053,"Gregory County, South Dakota",42679
0500000US46055,"Haakon County, South Dakota",38873
0500000US46057,"Hamlin County, South Dakota",61784
0500000US46059,"Hand County, South Dakota",50720
0500000US46061,"Hanson County, South Dakota",62448
0500000US46063,"Harding County, South Dakota",55972
0500000US46065,"Hughes County, South Dakota",59741
0500000US46067,"Hutchinson County, South Dakota",49583
0500000US46069,"Hyde County, South Dakota",53696
0500000US46071,"Jackson County, South Dakota",38041
0500000US46073,"Jerauld County, South Dakota",49882
0500000US46075,"Jones County, South Dakota",39432
0500000US46077,"Kingsbury County, South Dakota",58794
0500000US46079,"Lake County, South Dakota",58467
0500000US46081,"Lawrence County, South Dakota",49275
0500000US46083,"Lincoln County, South Dakota",81849
0500000US46085,"Lyman County, South Dakota",47113
0500000US46087,"McCook County, South Dakota",60808
0500000US46089,"McPherson County, South Dakota",41674
0500000US46091,"Marshall County, South Dakota",60948
0500000US46093,"Meade County, South Dakota",54286
0500000US46095,"Mellette County, South Dakota",31165
0500000US46097,"Miner County, South Dakota",50658
0500000US46099,"Minnehaha County, South Dakota",57322
0500000US46101,"Moody County, South Dakota",56233
0500000US46102,"Oglala Lakota County, South Dakota",27804
0500000US46103,"Pennington County, South Dakota",52245
0500000US46105,"Perkins County, South Dakota",50450
0500000US46107,"Potter County, South Dakota",51597
0500000US46109,"Roberts County, South Dakota",51228
0500000US46111,"Sanborn County, South Dakota",54677
0500000US46115,"Spink County, South Dakota",52000
0500000US46117,"Stanley County, South Dakota",63233
0500000US46119,"Sully County, South Dakota",60694
0500000US46121,"Todd County, South Dakota",26285
0500000US46123,"Tripp County, South Dakota",48409
0500000US46125,"Turner County, South Dakota",54294
0500000US46127,"Union County, South Dakota",65434
0500000US46129,"Walworth County, South Dakota",46623
0500000US46135,"Yankton County, South Dakota",50029
0500000US46137,"Ziebach County, South Dakota",35000
0500000US47001,"Anderson County, Tennessee",47206
0500000US47003,"Bedford County, Tennessee",47117
0500000US47005,"Benton County, Tennessee",33702
0500000US47007,"Bledsoe County, Tennessee",40450
0500000US47009,"Blount County, Tennessee",51172
0500000US47011,"Bradley County, Tennessee",46381
0500000US47013,"Campbell County, Tennessee",35377
0500000US47015,"Cannon County, Tennessee",47457
0500000US47017,"Carroll County, Tennessee",38201
0500000US47019,"Carter County, Tennessee",34625
0500000US47021,"Cheatham County, Tennessee",56150
0500000US47023,"Chester County, Tennessee",43740
0500000US47025,"Claiborne County, Tennessee",35428
0500000US47027,"Clay County, Tennessee",30801
0500000US47029,"Cocke County, Tennessee",32027
0500000US47031,"Coffee County, Tennessee",46614
0500000US47033,"Crockett County, Tennessee",39692
0500000US47035,"Cumberland County, Tennessee",40994
0500000US47037,"Davidson County, Tennessee",53419
0500000US47039,"Decatur County, Tennessee",36427
0500000US47041,"DeKalb County, Tennessee",40690
0500000US47043,"Dickson County, Tennessee",47398
0500000US47045,"Dyer County, Tennessee",44386
0500000US47047,"Fayette County, Tennessee",57919
0500000US47049,"Fentress County, Tennessee",32616
0500000US47051,"Franklin County, Tennessee",46882
0500000US47053,"Gibson County, Tennessee",41315
0500000US47055,"Giles County, Tennessee",43925
0500000US47057,"Grainger County, Tennessee",40088
0500000US47059,"Greene County, Tennessee",38266
0500000US47061,"Grundy County, Tennessee",31919
0500000US47063,"Hamblen County, Tennessee",42042
0500000US47065,"Hamilton County, Tennessee",50273
0500000US47067,"Hancock County, Tennessee",29619
0500000US47069,"Hardeman County, Tennessee",36686
0500000US47071,"Hardin County, Tennessee",39092
0500000US47073,"Hawkins County, Tennessee",38728
0500000US47075,"Haywood County, Tennessee",36118
0500000US47077,"Henderson County, Tennessee",42711
0500000US47079,"Henry County, Tennessee",40415
0500000US47081,"Hickman County, Tennessee",39333
0500000US47083,"Houston County, Tennessee",41820
0500000US47085,"Humphreys County, Tennessee",40998
0500000US47087,"Jackson County, Tennessee",33933
0500000US47089,"Jefferson County, Tennessee",45641
0500000US47091,"Johnson County, Tennessee",32994
0500000US47093,"Knox County, Tennessee",52458
